_initial_assets,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,contents,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,performance_reward,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,progress_before_trial,progress_after_trial,async_post_trial_required,async_post_trial_requested,async_post_trial_complete,async_post_trial_failed,block_position,block,class,object_type,category,t_past,unit,displayed_locale,vignette_id,prediction,prediction_is_finite,reaction_time,validation_failures,bot_profile
{},{},72,2026-06-15 20:41:38,False,,,PredictionTrial,14,14,,True,14,15,15,everyday_predictions,"{""category"": ""movie_run_times"", ""t_past"": 95, ""unit"": ""minutes"", ""displayed_locale"": ""en"", ""vignette_id"": ""movie_run_times""}",True,False,1.0,0.0,,"{""category"": ""movie_run_times"", ""vignette_id"": ""movie_run_times"", ""t_past"": 95, ""unit"": ""minutes"", ""displayed_locale"": ""en"", ""prediction"": 106.4, ""prediction_is_finite"": true, ""reaction_time"": 12, ""validation_failures"": 0, ""bot_profile"": ""locale_en""}",True,115,,,12.0,22.0,34.0,12.0,0.29333333333333333,0.45333333333333337,False,False,False,False,1,movie_run_times,PredictionTrial,Info,movie_run_times,95,minutes,en,movie_run_times,106.4,True,12,0,locale_en
{},{},73,2026-06-15 20:41:38,False,,,PredictionTrial,22,22,,True,22,15,15,everyday_predictions,"{""category"": ""waiting_times"", ""t_past"": 3, ""unit"": ""minutes"", ""displayed_locale"": ""en"", ""vignette_id"": ""waiting_times""}",True,False,1.0,0.0,,"{""category"": ""waiting_times"", ""vignette_id"": ""waiting_times"", ""t_past"": 3, ""unit"": ""minutes"", ""displayed_locale"": ""en"", ""prediction"": 12.7, ""prediction_is_finite"": true, ""reaction_time"": 12, ""validation_failures"": 0, ""bot_profile"": ""locale_en""}",True,116,,,12.0,34.0,46.0,12.0,0.45333333333333337,0.6133333333333334,False,False,False,False,2,waiting_times,PredictionTrial,Info,waiting_times,3,minutes,en,waiting_times,12.7,True,12,0,locale_en
{},{},74,2026-06-15 20:41:38,False,,,PredictionTrial,2,2,,True,2,15,15,everyday_predictions,"{""category"": ""life_spans"", ""t_past"": 39, ""unit"": ""years"", ""displayed_locale"": ""en"", ""vignette_id"": ""life_spans""}",True,False,1.0,0.0,,"{""category"": ""life_spans"", ""vignette_id"": ""life_spans"", ""t_past"": 39, ""unit"": ""years"", ""displayed_locale"": ""en"", ""prediction"": 69.5, ""prediction_is_finite"": true, ""reaction_time"": 12, ""validation_failures"": 0, ""bot_profile"": ""locale_en""}",True,117,,,12.0,46.0,58.0,12.0,0.6133333333333334,0.7733333333333334,False,False,False,False,3,life_spans,PredictionTrial,Info,life_spans,39,years,en,life_spans,69.5,True,12,0,locale_en
{},{},75,2026-06-15 20:41:38,False,,,PredictionTrial,8,8,,True,8,15,15,everyday_predictions,"{""category"": ""marriages"", ""t_past"": 7, ""unit"": ""years"", ""displayed_locale"": ""en"", ""vignette_id"": ""marriages""}",True,False,1.0,0.0,,"{""category"": ""marriages"", ""vignette_id"": ""marriages"", ""t_past"": 7, ""unit"": ""years"", ""displayed_locale"": ""en"", ""prediction"": 23.0, ""prediction_is_finite"": true, ""reaction_time"": 12, ""validation_failures"": 0, ""bot_profile"": ""locale_en""}",True,118,,,12.0,58.0,70.0,12.0,0.7733333333333334,0.9333333333333333,False,False,False,False,4,marriages,PredictionTrial,Info,marriages,7,years,en,marriages,23.0,True,12,0,locale_en
{},{},76,2026-06-15 20:41:39,False,,,PredictionTrial,18,18,,True,18,16,16,everyday_predictions,"{""category"": ""poem_lengths"", ""t_past"": 12, ""unit"": ""lines"", ""displayed_locale"": ""en"", ""vignette_id"": ""poem_lengths""}",True,False,1.0,0.0,,"{""category"": ""poem_lengths"", ""vignette_id"": ""poem_lengths"", ""t_past"": 12, ""unit"": ""lines"", ""displayed_locale"": ""en"", ""prediction"": 25.0, ""prediction_is_finite"": true, ""reaction_time"": 12, ""validation_failures"": 0, ""bot_profile"": ""locale_en""}",True,122,,,12.0,10.0,22.0,12.0,0.13333333333333333,0.29333333333333333,False,False,False,False,0,poem_lengths,PredictionTrial,Info,poem_lengths,12,lines,en,poem_lengths,25.0,True,12,0,locale_en
{},{},77,2026-06-15 20:41:39,False,,,PredictionTrial,8,8,,True,8,16,16,everyday_predictions,"{""category"": ""marriages"", ""t_past"": 7, ""unit"": ""years"", ""displayed_locale"": ""en"", ""vignette_id"": ""marriages""}",True,False,1.0,0.0,,"{""category"": ""marriages"", ""vignette_id"": ""marriages"", ""t_past"": 7, ""unit"": ""years"", ""displayed_locale"": ""en"", ""prediction"": 23.8, ""prediction_is_finite"": true, ""reaction_time"": 12, ""validation_failures"": 0, ""bot_profile"": ""locale_en""}",True,123,,,12.0,22.0,34.0,12.0,0.29333333333333333,0.45333333333333337,False,False,False,False,1,marriages,PredictionTrial,Info,marriages,7,years,en,marriages,23.8,True,12,0,locale_en
{},{},78,2026-06-15 20:41:39,False,,,PredictionTrial,4,4,,True,4,16,16,everyday_predictions,"{""category"": ""life_spans"", ""t_past"": 83, ""unit"": ""years"", ""displayed_locale"": ""en"", ""vignette_id"": ""life_spans""}",True,False,1.0,0.0,,"{""category"": ""life_spans"", ""vignette_id"": ""life_spans"", ""t_past"": 83, ""unit"": ""years"", ""displayed_locale"": ""en"", ""prediction"": 83.0, ""prediction_is_finite"": true, ""reaction_time"": 12, ""validation_failures"": 0, ""bot_profile"": ""locale_en""}",True,124,,,12.0,34.0,46.0,12.0,0.45333333333333337,0.6133333333333334,False,False,False,False,2,life_spans,PredictionTrial,Info,life_spans,83,years,en,life_spans,83.0,True,12,0,locale_en
{},{},79,2026-06-15 20:41:39,False,,,PredictionTrial,14,14,,True,14,16,16,everyday_predictions,"{""category"": ""movie_run_times"", ""t_past"": 95, ""unit"": ""minutes"", ""displayed_locale"": ""en"", ""vignette_id"": ""movie_run_times""}",True,False,1.0,0.0,,"{""category"": ""movie_run_times"", ""vignette_id"": ""movie_run_times"", ""t_past"": 95, ""unit"": ""minutes"", ""displayed_locale"": ""en"", ""prediction"": 120.0, ""prediction_is_finite"": true, ""reaction_time"": 12, ""validation_failures"": 0, ""bot_profile"": ""locale_en""}",True,125,,,12.0,46.0,58.0,12.0,0.6133333333333334,0.7733333333333334,False,False,False,False,3,movie_run_times,PredictionTrial,Info,movie_run_times,95,minutes,en,movie_run_times,120.0,True,12,0,locale_en
{},{},80,2026-06-15 20:41:40,False,,,PredictionTrial,24,24,,True,24,16,16,everyday_predictions,"{""category"": ""waiting_times"", ""t_past"": 11, ""unit"": ""minutes"", ""displayed_locale"": ""en"", ""vignette_id"": ""waiting_times""}",True,False,1.0,0.0,,"{""category"": ""waiting_times"", ""vignette_id"": ""waiting_times"", ""t_past"": 11, ""unit"": ""minutes"", ""displayed_locale"": ""en"", ""prediction"": 26.4, ""prediction_is_finite"": true, ""reaction_time"": 12, ""validation_failures"": 0, ""bot_profile"": ""locale_en""}",True,126,,,12.0,58.0,70.0,12.0,0.7733333333333334,0.9333333333333333,False,False,False,False,4,waiting_times,PredictionTrial,Info,waiting_times,11,minutes,en,waiting_times,26.4,True,12,0,locale_en
{},{},81,2026-06-15 20:41:40,False,,,PredictionTrial,20,20,,True,20,17,17,everyday_predictions,"{""category"": ""poem_lengths"", ""t_past"": 67, ""unit"": ""lines"", ""displayed_locale"": ""en"", ""vignette_id"": ""poem_lengths""}",True,False,1.0,0.0,,"{""category"": ""poem_lengths"", ""vignette_id"": ""poem_lengths"", ""t_past"": 67, ""unit"": ""lines"", ""displayed_locale"": ""en"", ""prediction"": 114.7, ""prediction_is_finite"": true, ""reaction_time"": 12, ""validation_failures"": 0, ""bot_profile"": ""locale_en""}",True,130,,,12.0,10.0,22.0,12.0,0.13333333333333333,0.29333333333333333,False,False,False,False,0,poem_lengths,PredictionTrial,Info,poem_lengths,67,lines,en,poem_lengths,114.7,True,12,0,locale_en
{},{},82,2026-06-15 20:41:40,False,,,PredictionTrial,6,6,,True,6,17,17,everyday_predictions,"{""category"": ""marriages"", ""t_past"": 1, ""unit"": ""years"", ""displayed_locale"": ""en"", ""vignette_id"": ""marriages""}",True,False,1.0,0.0,,"{""category"": ""marriages"", ""vignette_id"": ""marriages"", ""t_past"": 1, ""unit"": ""years"", ""displayed_locale"": ""en"", ""prediction"": 18.8, ""prediction_is_finite"": true, ""reaction_time"": 12, ""validation_failures"": 0, ""bot_profile"": ""locale_en""}",True,131,,,12.0,22.0,34.0,12.0,0.29333333333333333,0.45333333333333337,False,False,False,False,1,marriages,PredictionTrial,Info,marriages,1,years,en,marriages,18.8,True,12,0,locale_en
{},{},83,2026-06-15 20:41:41,False,,,PredictionTrial,25,25,,True,25,17,17,everyday_predictions,"{""category"": ""waiting_times"", ""t_past"": 23, ""unit"": ""minutes"", ""displayed_locale"": ""en"", ""vignette_id"": ""waiting_times""}",True,False,1.0,0.0,,"{""category"": ""waiting_times"", ""vignette_id"": ""waiting_times"", ""t_past"": 23, ""unit"": ""minutes"", ""displayed_locale"": ""en"", ""prediction"": 47.1, ""prediction_is_finite"": true, ""reaction_time"": 12, ""validation_failures"": 0, ""bot_profile"": ""locale_en""}",True,132,,,12.0,34.0,46.0,12.0,0.45333333333333337,0.6133333333333334,False,False,False,False,2,waiting_times,PredictionTrial,Info,waiting_times,23,minutes,en,waiting_times,47.1,True,12,0,locale_en
{},{},84,2026-06-15 20:41:41,False,,,PredictionTrial,11,11,,True,11,17,17,everyday_predictions,"{""category"": ""movie_run_times"", ""t_past"": 30, ""unit"": ""minutes"", ""displayed_locale"": ""en"", ""vignette_id"": ""movie_run_times""}",True,False,1.0,0.0,,"{""category"": ""movie_run_times"", ""vignette_id"": ""movie_run_times"", ""t_past"": 30, ""unit"": ""minutes"", ""displayed_locale"": ""en"", ""prediction"": 58.3, ""prediction_is_finite"": true, ""reaction_time"": 12, ""validation_failures"": 0, ""bot_profile"": ""locale_en""}",True,133,,,12.0,46.0,58.0,12.0,0.6133333333333334,0.7733333333333334,False,False,False,False,3,movie_run_times,PredictionTrial,Info,movie_run_times,30,minutes,en,movie_run_times,58.3,True,12,0,locale_en
{},{},85,2026-06-15 20:41:41,False,,,PredictionTrial,1,1,,True,1,17,17,everyday_predictions,"{""category"": ""life_spans"", ""t_past"": 18, ""unit"": ""years"", ""displayed_locale"": ""en"", ""vignette_id"": ""life_spans""}",True,False,1.0,0.0,,"{""category"": ""life_spans"", ""vignette_id"": ""life_spans"", ""t_past"": 18, ""unit"": ""years"", ""displayed_locale"": ""en"", ""prediction"": 64.1, ""prediction_is_finite"": true, ""reaction_time"": 12, ""validation_failures"": 0, ""bot_profile"": ""locale_en""}",True,134,,,12.0,58.0,70.0,12.0,0.7733333333333334,0.9333333333333333,False,False,False,False,4,life_spans,PredictionTrial,Info,life_spans,18,years,en,life_spans,64.1,True,12,0,locale_en
{},{},86,2026-06-15 20:41:41,False,,,PredictionTrial,9,9,,True,9,18,18,everyday_predictions,"{""category"": ""marriages"", ""t_past"": 11, ""unit"": ""years"", ""displayed_locale"": ""en"", ""vignette_id"": ""marriages""}",True,False,1.0,0.0,,"{""category"": ""marriages"", ""vignette_id"": ""marriages"", ""t_past"": 11, ""unit"": ""years"", ""displayed_locale"": ""en"", ""prediction"": 24.6, ""prediction_is_finite"": true, ""reaction_time"": 12, ""validation_failures"": 0, ""bot_profile"": ""locale_en""}",True,138,,,12.0,10.0,22.0,12.0,0.13333333333333333,0.29333333333333333,False,False,False,False,0,marriages,PredictionTrial,Info,marriages,11,years,en,marriages,24.6,True,12,0,locale_en
{},{},87,2026-06-15 20:41:42,False,,,PredictionTrial,16,16,,True,16,18,18,everyday_predictions,"{""category"": ""poem_lengths"", ""t_past"": 2, ""unit"": ""lines"", ""displayed_locale"": ""en"", ""vignette_id"": ""poem_lengths""}",True,False,1.0,0.0,,"{""category"": ""poem_lengths"", ""vignette_id"": ""poem_lengths"", ""t_past"": 2, ""unit"": ""lines"", ""displayed_locale"": ""en"", ""prediction"": 8.7, ""prediction_is_finite"": true, ""reaction_time"": 12, ""validation_failures"": 0, ""bot_profile"": ""locale_en""}",True,139,,,12.0,22.0,34.0,12.0,0.29333333333333333,0.45333333333333337,False,False,False,False,1,poem_lengths,PredictionTrial,Info,poem_lengths,2,lines,en,poem_lengths,8.7,True,12,0,locale_en
{},{},88,2026-06-15 20:41:42,False,,,PredictionTrial,2,2,,True,2,18,18,everyday_predictions,"{""category"": ""life_spans"", ""t_past"": 39, ""unit"": ""years"", ""displayed_locale"": ""en"", ""vignette_id"": ""life_spans""}",True,False,1.0,0.0,,"{""category"": ""life_spans"", ""vignette_id"": ""life_spans"", ""t_past"": 39, ""unit"": ""years"", ""displayed_locale"": ""en"", ""prediction"": 69.9, ""prediction_is_finite"": true, ""reaction_time"": 12, ""validation_failures"": 0, ""bot_profile"": ""locale_en""}",True,140,,,12.0,34.0,46.0,12.0,0.45333333333333337,0.6133333333333334,False,False,False,False,2,life_spans,PredictionTrial,Info,life_spans,39,years,en,life_spans,69.9,True,12,0,locale_en
{},{},89,2026-06-15 20:41:42,False,,,PredictionTrial,13,13,,True,13,18,18,everyday_predictions,"{""category"": ""movie_run_times"", ""t_past"": 80, ""unit"": ""minutes"", ""displayed_locale"": ""en"", ""vignette_id"": ""movie_run_times""}",True,False,1.0,0.0,,"{""category"": ""movie_run_times"", ""vignette_id"": ""movie_run_times"", ""t_past"": 80, ""unit"": ""minutes"", ""displayed_locale"": ""en"", ""prediction"": 99.2, ""prediction_is_finite"": true, ""reaction_time"": 12, ""validation_failures"": 0, ""bot_profile"": ""locale_en""}",True,141,,,12.0,46.0,58.0,12.0,0.6133333333333334,0.7733333333333334,False,False,False,False,3,movie_run_times,PredictionTrial,Info,movie_run_times,80,minutes,en,movie_run_times,99.2,True,12,0,locale_en
{},{},90,2026-06-15 20:41:42,False,,,PredictionTrial,22,22,,True,22,18,18,everyday_predictions,"{""category"": ""waiting_times"", ""t_past"": 3, ""unit"": ""minutes"", ""displayed_locale"": ""en"", ""vignette_id"": ""waiting_times""}",True,False,1.0,0.0,,"{""category"": ""waiting_times"", ""vignette_id"": ""waiting_times"", ""t_past"": 3, ""unit"": ""minutes"", ""displayed_locale"": ""en"", ""prediction"": 13.7, ""prediction_is_finite"": true, ""reaction_time"": 12, ""validation_failures"": 0, ""bot_profile"": ""locale_en""}",True,142,,,12.0,58.0,70.0,12.0,0.7733333333333334,0.9333333333333333,False,False,False,False,4,waiting_times,PredictionTrial,Info,waiting_times,3,minutes,en,waiting_times,13.7,True,12,0,locale_en
