participant_id,trial_id,stimulus_id,audio_path,condition,excerpt_type,intended_affect,sample_index,elapsed_time_ms,elapsed_time_sec,dimension,rating_value,sample_source,browser_local_time
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,66,8250,8.25,valence,0.588,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,67,8250,8.25,arousal,0.584,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,68,8500,8.5,valence,0.592,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,69,8500,8.5,arousal,0.594,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,70,8750,8.75,valence,0.596,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,71,8750,8.75,arousal,0.603,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,72,9000,9.0,valence,0.6,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,73,9000,9.0,arousal,0.613,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,74,9250,9.25,valence,0.604,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,75,9250,9.25,arousal,0.622,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,76,9500,9.5,valence,0.608,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,77,9500,9.5,arousal,0.631,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,78,9750,9.75,valence,0.613,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,79,9750,9.75,arousal,0.641,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,80,10000,10.0,valence,0.617,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,81,10000,10.0,arousal,0.65,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,82,10250,10.25,valence,0.621,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,83,10250,10.25,arousal,0.659,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,84,10500,10.5,valence,0.625,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,85,10500,10.5,arousal,0.669,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,86,10750,10.75,valence,0.629,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,87,10750,10.75,arousal,0.678,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,88,11000,11.0,valence,0.633,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,89,11000,11.0,arousal,0.688,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,90,11250,11.25,valence,0.638,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,91,11250,11.25,arousal,0.697,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,92,11500,11.5,valence,0.642,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,93,11500,11.5,arousal,0.706,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,94,11750,11.75,valence,0.646,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,95,11750,11.75,arousal,0.716,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,96,12000,12.0,valence,0.65,simulated_psynet_bot_interval,
2,4,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,97,12000,12.0,arousal,0.725,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,0,0,0.0,valence,-0.55,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,1,0,0.0,arousal,-0.425,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,2,250,0.25,valence,-0.546,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,3,250,0.25,arousal,-0.416,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,4,500,0.5,valence,-0.542,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,5,500,0.5,arousal,-0.406,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,6,750,0.75,valence,-0.537,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,7,750,0.75,arousal,-0.397,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,8,1000,1.0,valence,-0.533,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,9,1000,1.0,arousal,-0.388,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,10,1250,1.25,valence,-0.529,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,11,1250,1.25,arousal,-0.378,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,12,1500,1.5,valence,-0.525,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,13,1500,1.5,arousal,-0.369,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,14,1750,1.75,valence,-0.521,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,15,1750,1.75,arousal,-0.359,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,16,2000,2.0,valence,-0.517,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,17,2000,2.0,arousal,-0.35,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,18,2250,2.25,valence,-0.512,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,19,2250,2.25,arousal,-0.341,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,20,2500,2.5,valence,-0.508,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,21,2500,2.5,arousal,-0.331,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,22,2750,2.75,valence,-0.504,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,23,2750,2.75,arousal,-0.322,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,24,3000,3.0,valence,-0.5,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,25,3000,3.0,arousal,-0.312,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,26,3250,3.25,valence,-0.496,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,27,3250,3.25,arousal,-0.303,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,28,3500,3.5,valence,-0.492,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,29,3500,3.5,arousal,-0.294,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,30,3750,3.75,valence,-0.488,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,31,3750,3.75,arousal,-0.284,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,32,4000,4.0,valence,-0.483,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,33,4000,4.0,arousal,-0.275,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,34,4250,4.25,valence,-0.479,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,35,4250,4.25,arousal,-0.266,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,36,4500,4.5,valence,-0.475,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,37,4500,4.5,arousal,-0.256,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,38,4750,4.75,valence,-0.471,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,39,4750,4.75,arousal,-0.247,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,40,5000,5.0,valence,-0.467,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,41,5000,5.0,arousal,-0.237,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,42,5250,5.25,valence,-0.463,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,43,5250,5.25,arousal,-0.228,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,44,5500,5.5,valence,-0.458,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,45,5500,5.5,arousal,-0.219,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,46,5750,5.75,valence,-0.454,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,47,5750,5.75,arousal,-0.209,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,48,6000,6.0,valence,-0.45,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,49,6000,6.0,arousal,-0.2,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,50,6250,6.25,valence,-0.446,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,51,6250,6.25,arousal,-0.191,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,52,6500,6.5,valence,-0.442,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,53,6500,6.5,arousal,-0.181,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,54,6750,6.75,valence,-0.438,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,55,6750,6.75,arousal,-0.172,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,56,7000,7.0,valence,-0.433,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,57,7000,7.0,arousal,-0.162,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,58,7250,7.25,valence,-0.429,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,59,7250,7.25,arousal,-0.153,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,60,7500,7.5,valence,-0.425,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,61,7500,7.5,arousal,-0.144,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,62,7750,7.75,valence,-0.421,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,63,7750,7.75,arousal,-0.134,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,64,8000,8.0,valence,-0.417,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,65,8000,8.0,arousal,-0.125,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,66,8250,8.25,valence,-0.412,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,67,8250,8.25,arousal,-0.116,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,68,8500,8.5,valence,-0.408,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,69,8500,8.5,arousal,-0.106,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,70,8750,8.75,valence,-0.404,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,71,8750,8.75,arousal,-0.097,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,72,9000,9.0,valence,-0.4,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,73,9000,9.0,arousal,-0.088,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,74,9250,9.25,valence,-0.396,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,75,9250,9.25,arousal,-0.078,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,76,9500,9.5,valence,-0.392,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,77,9500,9.5,arousal,-0.069,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,78,9750,9.75,valence,-0.388,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,79,9750,9.75,arousal,-0.059,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,80,10000,10.0,valence,-0.383,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,81,10000,10.0,arousal,-0.05,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,82,10250,10.25,valence,-0.379,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,83,10250,10.25,arousal,-0.041,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,84,10500,10.5,valence,-0.375,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,85,10500,10.5,arousal,-0.031,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,86,10750,10.75,valence,-0.371,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,87,10750,10.75,arousal,-0.022,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,88,11000,11.0,valence,-0.367,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,89,11000,11.0,arousal,-0.013,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,90,11250,11.25,valence,-0.362,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,91,11250,11.25,arousal,-0.003,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,92,11500,11.5,valence,-0.358,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,93,11500,11.5,arousal,0.006,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,94,11750,11.75,valence,-0.354,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,95,11750,11.75,arousal,0.016,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,96,12000,12.0,valence,-0.35,simulated_psynet_bot_interval,
2,5,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,97,12000,12.0,arousal,0.025,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,0,0,0.0,valence,0.25,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,1,0,0.0,arousal,-0.125,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,2,250,0.25,valence,0.254,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,3,250,0.25,arousal,-0.116,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,4,500,0.5,valence,0.258,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,5,500,0.5,arousal,-0.106,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,6,750,0.75,valence,0.262,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,7,750,0.75,arousal,-0.097,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,8,1000,1.0,valence,0.267,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,9,1000,1.0,arousal,-0.087,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,10,1250,1.25,valence,0.271,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,11,1250,1.25,arousal,-0.078,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,12,1500,1.5,valence,0.275,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,13,1500,1.5,arousal,-0.069,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,14,1750,1.75,valence,0.279,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,15,1750,1.75,arousal,-0.059,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,16,2000,2.0,valence,0.283,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,17,2000,2.0,arousal,-0.05,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,18,2250,2.25,valence,0.287,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,19,2250,2.25,arousal,-0.041,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,20,2500,2.5,valence,0.292,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,21,2500,2.5,arousal,-0.031,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,22,2750,2.75,valence,0.296,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,23,2750,2.75,arousal,-0.022,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,24,3000,3.0,valence,0.3,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,25,3000,3.0,arousal,-0.012,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,26,3250,3.25,valence,0.304,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,27,3250,3.25,arousal,-0.003,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,28,3500,3.5,valence,0.308,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,29,3500,3.5,arousal,0.006,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,30,3750,3.75,valence,0.312,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,31,3750,3.75,arousal,0.016,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,32,4000,4.0,valence,0.317,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,33,4000,4.0,arousal,0.025,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,34,4250,4.25,valence,0.321,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,35,4250,4.25,arousal,0.034,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,36,4500,4.5,valence,0.325,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,37,4500,4.5,arousal,0.044,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,38,4750,4.75,valence,0.329,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,39,4750,4.75,arousal,0.053,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,40,5000,5.0,valence,0.333,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,41,5000,5.0,arousal,0.063,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,42,5250,5.25,valence,0.337,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,43,5250,5.25,arousal,0.072,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,44,5500,5.5,valence,0.342,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,45,5500,5.5,arousal,0.081,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,46,5750,5.75,valence,0.346,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,47,5750,5.75,arousal,0.091,simulated_psynet_bot_interval,
