shape,seed_id,generation,response_x,response_y
horizontal_oval,horizontal_oval_022,1,314.486,141.21
horizontal_oval,horizontal_oval_022,2,320.967,157.747
horizontal_oval,horizontal_oval_022,3,298.221,151.061
horizontal_oval,horizontal_oval_022,4,279.032,143.172
horizontal_oval,horizontal_oval_022,5,289.08,133.338
horizontal_oval,horizontal_oval_022,6,290.109,117.85
horizontal_oval,horizontal_oval_022,7,284.6,127.093
horizontal_oval,horizontal_oval_022,8,296.94,135.398
horizontal_oval,horizontal_oval_022,9,289.427,151.093
horizontal_oval,horizontal_oval_022,10,294.26,146.206
horizontal_oval,horizontal_oval_023,0,191.245,80.063
horizontal_oval,horizontal_oval_023,1,186.722,113.212
horizontal_oval,horizontal_oval_023,2,158.504,102.344
horizontal_oval,horizontal_oval_023,3,133.896,129.035
horizontal_oval,horizontal_oval_023,4,117.496,113.376
horizontal_oval,horizontal_oval_023,5,142.075,124.883
horizontal_oval,horizontal_oval_023,6,142.79,115.335
horizontal_oval,horizontal_oval_023,7,127.137,126.865
horizontal_oval,horizontal_oval_023,8,132.984,135.803
horizontal_oval,horizontal_oval_023,9,140.662,128.081
horizontal_oval,horizontal_oval_023,10,154.999,121.315
pentagon,pentagon_000,0,162.087,178.473
pentagon,pentagon_000,1,160.387,162.87
pentagon,pentagon_000,2,130.104,170.456
pentagon,pentagon_000,3,112.605,178.923
pentagon,pentagon_000,4,113.43,184.199
pentagon,pentagon_000,5,118.73,186.256
pentagon,pentagon_000,6,113.89,198.862
pentagon,pentagon_000,7,90.034,197.956
pentagon,pentagon_000,8,83.084,178.68
pentagon,pentagon_000,9,73.869,173.535
pentagon,pentagon_000,10,88.15,182.201
pentagon,pentagon_001,0,213.281,312.048
pentagon,pentagon_001,1,227.627,318.255
pentagon,pentagon_001,2,216.448,316.408
pentagon,pentagon_001,3,228.962,317.503
pentagon,pentagon_001,4,231.738,294.799
pentagon,pentagon_001,5,242.157,312.53
pentagon,pentagon_001,6,252.395,309.222
pentagon,pentagon_001,7,265.625,306.055
pentagon,pentagon_001,8,282.18,292.748
pentagon,pentagon_001,9,274.761,285.425
pentagon,pentagon_001,10,269.335,283.7
pentagon,pentagon_002,0,195.762,319.451
pentagon,pentagon_002,1,183.233,311.548
pentagon,pentagon_002,2,156.606,299.707
pentagon,pentagon_002,3,147.357,318.442
pentagon,pentagon_002,4,138.347,322.868
pentagon,pentagon_002,5,139.027,296.175
pentagon,pentagon_002,6,133.272,293.772
pentagon,pentagon_002,7,103.473,292.638
pentagon,pentagon_002,8,97.291,286.967
pentagon,pentagon_002,9,88.485,291.935
pentagon,pentagon_002,10,107.377,293.214
pentagon,pentagon_003,0,114.393,65.734
pentagon,pentagon_003,1,128.045,85.857
pentagon,pentagon_003,2,114.734,96.563
pentagon,pentagon_003,3,114.897,116.23
pentagon,pentagon_003,4,95.923,130.963
pentagon,pentagon_003,5,97.904,136.485
pentagon,pentagon_003,6,89.148,148.55
pentagon,pentagon_003,7,88.104,163.223
pentagon,pentagon_003,8,80.307,168.292
pentagon,pentagon_003,9,87.461,159.391
pentagon,pentagon_003,10,96.235,137.52
pentagon,pentagon_004,0,224.295,252.316
pentagon,pentagon_004,1,222.521,254.252
pentagon,pentagon_004,2,209.475,293.964
pentagon,pentagon_004,3,228.255,285.026
pentagon,pentagon_004,4,242.87,290.485
pentagon,pentagon_004,5,245.703,305.371
pentagon,pentagon_004,6,230.964,292.799
pentagon,pentagon_004,7,231.651,297.474
pentagon,pentagon_004,8,248.048,308.18
pentagon,pentagon_004,9,252.911,295.866
pentagon,pentagon_004,10,237.45,312.233
pentagon,pentagon_005,0,267.341,324.986
pentagon,pentagon_005,1,265.311,300.306
pentagon,pentagon_005,2,269.996,273.245
pentagon,pentagon_005,3,288.727,271.693
pentagon,pentagon_005,4,286.186,291.684
pentagon,pentagon_005,5,298.321,295.518
pentagon,pentagon_005,6,290.661,322.792
pentagon,pentagon_005,7,274.01,326.626
pentagon,pentagon_005,8,271.568,301.636
pentagon,pentagon_005,9,267.19,302.858
pentagon,pentagon_005,10,262.182,307.83
pentagon,pentagon_006,0,219.841,143.333
pentagon,pentagon_006,1,206.103,135.615
pentagon,pentagon_006,2,202.699,113.641
pentagon,pentagon_006,3,180.944,103.206
pentagon,pentagon_006,4,206.041,119.81
pentagon,pentagon_006,5,201.641,104.303
pentagon,pentagon_006,6,178.9,100.569
pentagon,pentagon_006,7,186.458,96.083
pentagon,pentagon_006,8,180.249,65.378
pentagon,pentagon_006,9,185.375,72.495
pentagon,pentagon_006,10,167.742,78.965
pentagon,pentagon_007,0,230.205,58.533
pentagon,pentagon_007,1,196.566,53.479
pentagon,pentagon_007,2,211.717,69.727
pentagon,pentagon_007,3,204.209,83.323
pentagon,pentagon_007,4,203.399,71.524
pentagon,pentagon_007,5,235.03,59.216
pentagon,pentagon_007,6,213.882,74.842
pentagon,pentagon_007,7,238.208,54.891
pentagon,pentagon_007,8,217.613,70.486
pentagon,pentagon_007,9,218.964,58.96
pentagon,pentagon_007,10,216.011,80.474
pentagon,pentagon_008,0,257.514,257.566
pentagon,pentagon_008,1,259.775,281.502
pentagon,pentagon_008,2,274.484,290.03
pentagon,pentagon_008,3,267.633,313.037
pentagon,pentagon_008,4,273.367,315.183
pentagon,pentagon_008,5,265.507,305.729
pentagon,pentagon_008,6,259.676,314.533
pentagon,pentagon_008,7,255.158,311.779
pentagon,pentagon_008,8,267.149,311.691
pentagon,pentagon_008,9,281.123,314.539
pentagon,pentagon_008,10,260.58,314.608
pentagon,pentagon_009,0,89.852,82.376
pentagon,pentagon_009,1,97.25,92.647
pentagon,pentagon_009,2,106.687,98.862
pentagon,pentagon_009,3,85.584,97.447
pentagon,pentagon_009,4,80.003,102.595
pentagon,pentagon_009,5,82.848,115.898
pentagon,pentagon_009,6,89.854,115.777
pentagon,pentagon_009,7,70.571,122.409
pentagon,pentagon_009,8,61.726,142.646
pentagon,pentagon_009,9,88.035,146.326
pentagon,pentagon_009,10,112.889,129.459
pentagon,pentagon_010,0,272.188,57.929
pentagon,pentagon_010,1,265.974,68.133
pentagon,pentagon_010,2,229.578,69.84
pentagon,pentagon_010,3,207.337,62.532
pentagon,pentagon_010,4,207.554,68.907
pentagon,pentagon_010,5,197.118,82.504
pentagon,pentagon_010,6,184.624,71.988
pentagon,pentagon_010,7,179.27,80.886
pentagon,pentagon_010,8,156.713,72.202
pentagon,pentagon_010,9,167.001,69.323
pentagon,pentagon_010,10,171.361,79.456
pentagon,pentagon_011,0,92.452,206.656
pentagon,pentagon_011,1,84.109,209.545
pentagon,pentagon_011,2,94.978,181.677
pentagon,pentagon_011,3,102.1,171.18
pentagon,pentagon_011,4,83.628,179.535
pentagon,pentagon_011,5,77.636,182.289
pentagon,pentagon_011,6,75.048,147.375
pentagon,pentagon_011,7,102.879,173.354
pentagon,pentagon_011,8,97.627,202.783
pentagon,pentagon_011,9,74.141,190.622
pentagon,pentagon_011,10,86.76,182.54
pentagon,pentagon_012,0,159.231,345.285
pentagon,pentagon_012,1,148.008,358.891
pentagon,pentagon_012,2,162.818,340.419
pentagon,pentagon_012,3,146.105,326.984
pentagon,pentagon_012,4,148.939,308.932
pentagon,pentagon_012,5,130.711,317.46
pentagon,pentagon_012,6,129.881,321.728
pentagon,pentagon_012,7,150.668,323.188
pentagon,pentagon_012,8,153.296,306.737
pentagon,pentagon_012,9,153.112,311.297
pentagon,pentagon_012,10,159.563,332.476
pentagon,pentagon_013,0,101.162,345.67
pentagon,pentagon_013,1,97.344,325.374
pentagon,pentagon_013,2,89.424,304.057
pentagon,pentagon_013,3,90.554,293.439
pentagon,pentagon_013,4,92.259,299.927
pentagon,pentagon_013,5,105.496,292.915
pentagon,pentagon_013,6,111.771,294.175
pentagon,pentagon_013,7,105.587,299.352
pentagon,pentagon_013,8,109.932,318.188
pentagon,pentagon_013,9,133.226,313.219
pentagon,pentagon_013,10,161.545,307.305
pentagon,pentagon_014,0,102.323,293.979
pentagon,pentagon_014,1,120.608,311.885
pentagon,pentagon_014,2,144.007,329.861
pentagon,pentagon_014,3,136.386,324.302
pentagon,pentagon_014,4,138.173,318.314
pentagon,pentagon_014,5,133.242,301.254
pentagon,pentagon_014,6,156.37,297.413
pentagon,pentagon_014,7,142.927,301.508
pentagon,pentagon_014,8,127.407,310.278
pentagon,pentagon_014,9,131.403,319.916
pentagon,pentagon_014,10,120.235,304.739
pentagon,pentagon_015,0,113.008,252.709
pentagon,pentagon_015,1,119.896,266.701
pentagon,pentagon_015,2,134.115,280.174
pentagon,pentagon_015,3,146.005,294.247
pentagon,pentagon_015,4,138.035,286.901
pentagon,pentagon_015,5,151.684,321.808
pentagon,pentagon_015,6,143.152,327.072
pentagon,pentagon_015,7,150.681,342.465
pentagon,pentagon_015,8,123.771,340.143
pentagon,pentagon_015,9,113.774,324.66
pentagon,pentagon_015,10,112.615,321.182
pentagon,pentagon_016,0,295.433,276.223
pentagon,pentagon_016,1,287.943,308.101
pentagon,pentagon_016,2,299.147,320.67
pentagon,pentagon_016,3,281.305,309.62
pentagon,pentagon_016,4,273.644,310.018
pentagon,pentagon_016,5,280.615,314.749
pentagon,pentagon_016,6,273.283,317.165
pentagon,pentagon_016,7,272.06,321.1
pentagon,pentagon_016,8,275.278,284.43
pentagon,pentagon_016,9,258.071,315.881
pentagon,pentagon_016,10,260.263,334.147
pentagon,pentagon_017,0,58.809,338.019
pentagon,pentagon_017,1,93.323,306.858
pentagon,pentagon_017,2,101.871,285.078
pentagon,pentagon_017,3,107.568,273.461
pentagon,pentagon_017,4,123.627,311.59
pentagon,pentagon_017,5,121.989,337.744
pentagon,pentagon_017,6,123.768,330.898
pentagon,pentagon_017,7,124.258,346.232
pentagon,pentagon_017,8,121.894,346.879
pentagon,pentagon_017,9,151.964,355.3
pentagon,pentagon_017,10,180.528,344.273
pentagon,pentagon_018,0,82.719,225.705
pentagon,pentagon_018,1,89.373,228.01
pentagon,pentagon_018,2,90.737,199.928
pentagon,pentagon_018,3,93.018,178.53
pentagon,pentagon_018,4,96.218,167.396
pentagon,pentagon_018,5,86.122,137.993
pentagon,pentagon_018,6,92.956,166.068
pentagon,pentagon_018,7,108.636,192.263
pentagon,pentagon_018,8,116.963,178.066
pentagon,pentagon_018,9,98.959,206.417
pentagon,pentagon_018,10,79.015,212.272
pentagon,pentagon_019,0,91.98,309.261
pentagon,pentagon_019,1,98.893,325.554
pentagon,pentagon_019,2,89.237,326.235
pentagon,pentagon_019,3,127.105,324.75
pentagon,pentagon_019,4,128.895,309.171
pentagon,pentagon_019,5,129.734,313.056
pentagon,pentagon_019,6,135.986,327.98
pentagon,pentagon_019,7,135.321,311.114
pentagon,pentagon_019,8,127.924,298.076
pentagon,pentagon_019,9,144.2,305.934
pentagon,pentagon_019,10,134.172,314.714
pentagon,pentagon_020,0,224.775,58.208
pentagon,pentagon_020,1,219.852,58.715
pentagon,pentagon_020,2,189.066,75.789
pentagon,pentagon_020,3,203.139,74.908
pentagon,pentagon_020,4,195.499,46.592
pentagon,pentagon_020,5,210.472,57.038
pentagon,pentagon_020,6,199.336,53.526
pentagon,pentagon_020,7,190.983,67.695
pentagon,pentagon_020,8,173.525,68.809
pentagon,pentagon_020,9,185.298,68.345
pentagon,pentagon_020,10,194.845,62.999
pentagon,pentagon_021,0,73.725,347.379
pentagon,pentagon_021,1,68.091,357.036
pentagon,pentagon_021,2,80.569,349.079
pentagon,pentagon_021,3,74.072,337.904
pentagon,pentagon_021,4,93.081,339.133
pentagon,pentagon_021,5,108.607,309.942
pentagon,pentagon_021,6,114.756,282.542
pentagon,pentagon_021,7,113.187,287.19
pentagon,pentagon_021,8,118.315,281.783
pentagon,pentagon_021,9,112.841,279.017
pentagon,pentagon_021,10,130.88,311.283
pentagon,pentagon_022,0,338.823,155.613
pentagon,pentagon_022,1,322.79,150.538
pentagon,pentagon_022,2,311.463,169.781
pentagon,pentagon_022,3,298.979,159.595
pentagon,pentagon_022,4,288.59,157.748
pentagon,pentagon_022,5,286.256,162.745
pentagon,pentagon_022,6,309.321,164.449
pentagon,pentagon_022,7,301.921,158.19
pentagon,pentagon_022,8,314.444,177.503
pentagon,pentagon_022,9,310.526,183.586
pentagon,pentagon_022,10,288.257,216.19
pentagon,pentagon_023,0,52.485,311.181
pentagon,pentagon_023,1,91.741,336.174
pentagon,pentagon_023,2,111.252,328.346
pentagon,pentagon_023,3,116.317,317.004
pentagon,pentagon_023,4,139.876,329.537
pentagon,pentagon_023,5,143.803,333.971
pentagon,pentagon_023,6,159.921,334.866
pentagon,pentagon_023,7,162.914,318.71
pentagon,pentagon_023,8,134.842,314.045
pentagon,pentagon_023,9,144.312,306.092
pentagon,pentagon_023,10,135.745,274.475
