participant_id,trial_index,stimulus_id,family,inversion,timbre,valence,tension,energy,nostalgia_longing,melancholy_sadness,interest_expectancy,happiness_joy,tenderness,liking_preference
158,17,minor_seventh__root__strings,minor_seventh,root,strings,2.429,2.649,3.121,3.744,3.001,3.13,1.242,2.63,3.452
158,18,augmented_triad__root__piano,augmented_triad,root,piano,2.379,4.29,3.907,2.303,3.286,3.456,1.243,1.452,2.906
158,19,major_triad__root__piano,major_triad,root,piano,3.311,2.546,3.319,1.567,2.032,2.443,2.717,1.599,2.541
158,20,major_triad__first__strings,major_triad,first,strings,3.405,3.239,3.713,1.396,1.896,3.171,2.944,2.013,2.337
158,21,minor_triad__second__piano,minor_triad,second,piano,2.349,2.942,2.338,3.189,3.251,2.548,1.395,2.267,2.51
158,22,major_triad__root__strings,major_triad,root,strings,3.66,3.209,3.6,2.334,1.364,1.882,3.133,1.933,2.942
158,23,minor_seventh__root__piano,minor_seventh,root,piano,3.381,3.113,3.721,2.395,3.556,3.209,1.026,2.124,3.371
158,24,major_triad__first__piano,major_triad,first,piano,3.554,2.796,3.655,1.145,1.171,1.707,3.336,1.978,3.209
158,25,minor_triad__root__piano,minor_triad,root,piano,2.904,3.565,3.677,2.876,3.464,2.558,2.07,2.301,2.818
158,26,diminished_triad__root__strings,diminished_triad,root,strings,2.265,3.747,3.557,3.057,3.32,2.868,1.064,1.707,2.814
158,27,dominant_seventh__third__strings,dominant_seventh,third,strings,2.289,2.945,3.361,3.504,3.441,2.843,1.289,2.132,3.086
158,28,major_seventh__third__strings,major_seventh,third,strings,2.489,3.903,3.081,3.513,3.156,3.389,1.0,3.234,2.947
159,1,major_seventh__third__strings,major_seventh,third,strings,2.897,4.033,3.33,3.685,3.517,2.937,2.041,2.972,3.555
159,2,major_triad__second__piano,major_triad,second,piano,4.343,3.141,2.539,1.337,1.733,2.742,3.219,2.433,2.93
159,3,major_triad__first__piano,major_triad,first,piano,4.759,2.33,3.268,1.879,2.066,2.513,3.516,1.687,2.594
159,4,minor_seventh__third__strings,minor_seventh,third,strings,3.361,3.03,3.414,2.894,2.917,3.306,1.805,3.315,3.451
159,5,minor_seventh__third__piano,minor_seventh,third,piano,2.685,2.595,2.264,3.213,1.878,3.754,2.27,2.063,3.353
159,6,major_seventh__root__strings,major_seventh,root,strings,3.106,3.429,2.674,2.538,3.193,3.272,2.299,2.61,3.169
159,7,diminished_triad__root__piano,diminished_triad,root,piano,2.674,4.337,3.311,1.996,3.623,3.969,1.593,1.732,2.674
159,8,major_seventh__root__piano,major_seventh,root,piano,3.772,3.18,2.598,2.738,2.874,3.376,1.785,3.026,3.782
159,9,minor_triad__root__strings,minor_triad,root,strings,1.856,3.619,2.419,2.894,2.923,2.377,1.716,2.706,3.081
159,10,minor_triad__second__strings,minor_triad,second,strings,3.249,4.01,3.076,2.924,3.821,2.773,2.063,2.76,2.481
159,11,major_triad__root__piano,major_triad,root,piano,4.723,2.631,3.229,1.38,1.0,2.776,3.717,1.951,2.602
159,12,major_triad__root__strings,major_triad,root,strings,3.997,2.818,2.911,2.029,2.51,2.605,3.002,3.1,3.052
159,13,major_triad__first__strings,major_triad,first,strings,4.128,3.67,3.238,2.885,2.678,2.476,3.404,2.461,2.839
159,14,minor_seventh__root__strings,minor_seventh,root,strings,2.991,3.257,3.192,3.536,2.573,3.319,1.371,2.147,2.992
159,15,augmented_triad__root__strings,augmented_triad,root,strings,2.111,3.608,3.227,2.867,3.713,3.805,1.414,1.699,1.935
159,16,major_triad__second__strings,major_triad,second,strings,4.713,3.054,2.512,1.418,2.077,2.47,2.799,2.6,2.882
159,17,dominant_seventh__third__piano,dominant_seventh,third,piano,2.787,4.346,3.261,3.198,1.971,3.818,2.533,2.551,2.461
159,18,minor_triad__first__piano,minor_triad,first,piano,3.185,2.825,3.031,2.357,3.557,3.481,1.54,2.22,2.67
159,19,dominant_seventh__third__strings,dominant_seventh,third,strings,3.379,4.006,3.378,2.454,3.323,3.212,2.456,2.791,3.117
159,20,diminished_triad__root__strings,diminished_triad,root,strings,2.211,3.882,3.337,2.003,3.816,3.422,1.0,3.045,3.094
159,21,minor_triad__root__piano,minor_triad,root,piano,2.781,2.463,2.375,2.423,3.778,3.451,1.453,3.321,2.583
159,22,minor_triad__second__piano,minor_triad,second,piano,2.635,3.265,3.55,2.542,2.867,2.464,2.305,2.072,2.497
159,23,augmented_triad__root__piano,augmented_triad,root,piano,2.275,4.475,3.476,1.6,2.787,4.118,1.777,2.845,1.995
159,24,major_seventh__third__piano,major_seventh,third,piano,1.965,3.227,3.548,2.714,2.759,2.782,2.198,3.166,3.706
159,25,minor_triad__first__strings,minor_triad,first,strings,2.196,3.764,2.941,2.551,4.796,3.156,1.384,3.109,3.033
159,26,dominant_seventh__root__strings,dominant_seventh,root,strings,2.982,3.787,3.508,2.643,3.219,3.113,2.536,2.791,3.033
159,27,minor_seventh__root__piano,minor_seventh,root,piano,3.272,2.907,2.693,2.296,1.8,3.202,2.032,3.261,3.903
159,28,dominant_seventh__root__piano,dominant_seventh,root,piano,3.601,3.324,3.243,2.384,2.393,3.915,2.653,1.979,3.245
160,1,minor_triad__root__piano,minor_triad,root,piano,2.24,3.461,2.073,2.544,2.912,2.226,1.882,1.788,1.518
160,2,minor_triad__first__piano,minor_triad,first,piano,2.605,3.463,3.319,2.565,3.539,3.245,1.289,2.441,2.125
160,3,minor_seventh__root__strings,minor_seventh,root,strings,2.448,2.722,3.07,2.994,3.792,3.113,1.643,2.143,3.507
160,4,minor_triad__second__piano,minor_triad,second,piano,2.386,3.929,3.58,2.158,2.516,3.069,1.586,2.149,2.608
160,5,minor_seventh__root__piano,minor_seventh,root,piano,2.792,2.999,2.612,3.368,2.426,3.117,1.919,3.52,2.741
160,6,augmented_triad__root__strings,augmented_triad,root,strings,1.639,4.607,3.325,2.056,2.884,3.356,2.355,1.753,1.0
160,7,minor_seventh__third__strings,minor_seventh,third,strings,2.27,3.186,2.719,3.266,2.398,3.437,2.098,2.939,2.351
160,8,diminished_triad__root__strings,diminished_triad,root,strings,1.666,4.16,3.69,2.076,3.446,3.314,1.0,2.241,2.364
160,9,minor_seventh__third__piano,minor_seventh,third,piano,2.633,2.853,2.848,3.495,2.241,2.652,2.06,2.608,2.758
160,10,major_triad__second__piano,major_triad,second,piano,5.0,2.597,3.77,2.451,1.453,2.208,3.505,2.278,2.975
160,11,diminished_triad__root__piano,diminished_triad,root,piano,1.3,3.679,3.945,2.101,2.365,2.882,1.0,1.612,1.79
160,12,major_triad__second__strings,major_triad,second,strings,4.158,3.253,2.991,2.68,1.612,1.832,3.674,2.325,2.741
160,13,dominant_seventh__third__piano,dominant_seventh,third,piano,3.094,3.723,3.624,2.458,2.507,3.321,2.04,2.081,2.87
160,14,major_triad__root__strings,major_triad,root,strings,4.173,1.549,2.673,1.69,1.003,2.062,3.2,2.491,1.84
160,15,dominant_seventh__root__strings,dominant_seventh,root,strings,3.175,3.926,1.941,2.999,2.265,3.962,2.442,2.532,2.25
160,16,major_seventh__root__strings,major_seventh,root,strings,1.864,2.714,3.529,3.372,2.956,2.866,1.674,2.416,2.644
160,17,dominant_seventh__root__piano,dominant_seventh,root,piano,2.755,3.748,2.896,2.433,1.701,2.835,1.534,1.981,2.1
160,18,minor_triad__second__strings,minor_triad,second,strings,2.631,3.481,2.955,3.231,3.724,2.024,1.418,2.377,2.684
160,19,dominant_seventh__third__strings,dominant_seventh,third,strings,2.502,4.043,3.791,2.653,1.389,3.151,2.662,2.343,1.9
160,20,augmented_triad__root__piano,augmented_triad,root,piano,1.696,3.926,3.388,2.384,2.382,4.39,1.454,1.531,1.813
160,21,major_seventh__third__piano,major_seventh,third,piano,2.451,3.249,2.867,3.065,2.076,2.769,1.851,2.009,2.861
160,22,major_triad__root__piano,major_triad,root,piano,3.251,2.631,2.871,2.104,1.799,2.583,3.78,2.521,2.679
160,23,major_triad__first__piano,major_triad,first,piano,3.802,3.055,2.848,1.985,1.467,2.009,3.435,1.539,2.775
160,24,major_seventh__root__piano,major_seventh,root,piano,2.919,3.128,2.983,2.812,2.719,2.869,1.424,2.423,3.187
160,25,minor_triad__root__strings,minor_triad,root,strings,2.638,3.203,2.903,4.077,2.836,3.02,1.728,3.251,1.478
160,26,major_triad__first__strings,major_triad,first,strings,4.146,2.719,3.185,2.488,1.344,2.073,3.639,2.667,2.106
160,27,major_seventh__third__strings,major_seventh,third,strings,2.383,3.624,2.826,2.909,3.489,3.136,1.484,2.677,2.639
160,28,minor_triad__first__strings,minor_triad,first,strings,2.426,3.931,3.824,3.496,3.562,1.98,2.124,2.272,2.967
161,1,minor_seventh__root__piano,minor_seventh,root,piano,3.237,2.982,3.24,3.087,1.955,3.135,2.326,2.95,2.856
161,2,augmented_triad__root__piano,augmented_triad,root,piano,2.074,3.613,4.14,2.608,2.706,3.384,2.085,2.323,3.02
161,3,minor_triad__root__strings,minor_triad,root,strings,2.902,2.984,2.942,3.849,3.912,2.19,1.472,2.74,2.621
161,4,dominant_seventh__root__piano,dominant_seventh,root,piano,3.447,3.452,3.702,3.114,2.421,3.155,2.761,2.437,2.585
161,5,major_triad__second__piano,major_triad,second,piano,4.629,2.982,3.355,1.953,1.0,1.621,3.501,2.586,2.222
161,6,dominant_seventh__root__strings,dominant_seventh,root,strings,2.874,3.357,3.443,3.405,2.222,4.267,2.383,2.439,1.838
161,7,dominant_seventh__third__piano,dominant_seventh,third,piano,2.717,3.23,2.701,2.303,2.275,3.165,1.0,2.277,2.424
161,8,minor_triad__first__strings,minor_triad,first,strings,2.493,2.598,2.672,3.373,4.243,3.115,1.663,2.624,2.505
161,9,minor_triad__first__piano,minor_triad,first,piano,2.919,3.148,3.431,3.361,4.013,2.419,2.686,2.203,2.343
161,10,major_triad__first__strings,major_triad,first,strings,3.8,2.73,3.741,2.487,2.661,1.454,3.417,2.423,2.172
161,11,augmented_triad__root__strings,augmented_triad,root,strings,1.917,4.012,3.307,2.798,3.329,3.228,1.085,2.203,2.473
161,12,diminished_triad__root__strings,diminished_triad,root,strings,2.176,4.051,3.092,2.479,3.467,2.326,1.261,1.919,1.388
161,13,minor_triad__second__strings,minor_triad,second,strings,2.881,2.667,2.77,3.485,3.574,1.709,1.622,1.931,2.322
161,14,major_triad__second__strings,major_triad,second,strings,4.467,2.382,3.737,1.937,2.489,2.47,3.1,2.555,2.986
161,15,major_triad__root__strings,major_triad,root,strings,4.573,2.886,2.215,2.677,2.574,1.811,3.907,2.677,2.502
161,16,minor_triad__root__piano,minor_triad,root,piano,2.196,3.731,3.031,3.12,3.541,2.394,1.805,2.866,2.667
161,17,diminished_triad__root__piano,diminished_triad,root,piano,1.287,3.808,3.139,2.7,3.773,2.456,2.306,1.477,2.18
161,18,major_triad__first__piano,major_triad,first,piano,3.855,2.888,3.556,1.943,2.178,1.907,3.137,1.726,2.432
161,19,dominant_seventh__third__strings,dominant_seventh,third,strings,2.988,3.474,3.682,3.819,2.491,3.696,2.439,2.702,2.39
161,20,minor_triad__second__piano,minor_triad,second,piano,2.587,3.127,3.159,3.586,3.085,2.385,2.813,1.931,2.431
161,21,minor_seventh__third__piano,minor_seventh,third,piano,3.381,3.885,2.314,2.737,3.17,2.323,2.763,2.51,3.432
161,22,major_triad__root__piano,major_triad,root,piano,4.489,2.445,2.91,2.22,1.37,1.599,3.332,2.296,2.465
161,23,major_seventh__third__piano,major_seventh,third,piano,2.83,3.427,3.701,3.548,2.723,3.175,1.905,3.109,3.269
161,24,minor_seventh__root__strings,minor_seventh,root,strings,2.726,2.886,3.183,3.784,3.587,2.403,1.475,3.461,2.628
161,25,minor_seventh__third__strings,minor_seventh,third,strings,3.16,3.018,3.041,3.149,3.075,2.478,1.97,2.363,3.399
161,26,major_seventh__root__strings,major_seventh,root,strings,3.021,2.87,3.066,3.548,3.532,2.51,1.0,2.825,3.062
161,27,major_seventh__root__piano,major_seventh,root,piano,3.297,2.818,3.132,3.009,2.364,1.583,2.238,2.258,3.139
161,28,major_seventh__third__strings,major_seventh,third,strings,3.299,3.565,2.426,3.849,2.701,2.314,1.413,3.154,3.025
162,1,dominant_seventh__root__strings,dominant_seventh,root,strings,2.587,2.716,3.346,3.292,2.484,3.674,2.255,1.353,2.587
162,2,dominant_seventh__third__piano,dominant_seventh,third,piano,3.439,2.487,4.247,1.796,2.558,3.108,2.383,1.294,3.299
162,3,minor_triad__root__strings,minor_triad,root,strings,1.88,2.355,3.114,3.171,4.545,2.963,1.742,2.049,2.783
162,4,minor_seventh__root__strings,minor_seventh,root,strings,2.367,3.687,2.371,3.991,3.076,3.615,1.634,2.775,3.522
162,5,major_triad__root__piano,major_triad,root,piano,3.516,2.103,2.867,1.512,1.0,2.305,3.786,1.273,2.793
162,6,minor_triad__second__strings,minor_triad,second,strings,2.764,3.592,3.189,3.083,3.724,3.301,1.828,1.641,3.266
162,7,major_triad__root__strings,major_triad,root,strings,2.908,2.46,3.124,2.468,1.059,3.102,4.042,1.617,3.188
162,8,major_triad__first__piano,major_triad,first,piano,4.031,2.654,2.904,1.456,1.193,2.791,3.86,2.089,2.379
162,9,minor_triad__first__piano,minor_triad,first,piano,2.892,2.957,3.122,3.139,3.266,3.496,2.116,1.455,3.313
162,10,major_seventh__root__piano,major_seventh,root,piano,3.545,2.972,3.518,2.412,2.614,2.472,1.677,1.838,3.002
162,11,augmented_triad__root__strings,augmented_triad,root,strings,2.188,4.402,2.956,2.609,3.646,4.816,1.0,1.844,1.239
162,12,major_triad__second__strings,major_triad,second,strings,3.792,2.686,2.277,1.928,1.372,2.911,2.562,1.98,2.996
162,13,major_seventh__third__piano,major_seventh,third,piano,3.08,3.642,2.839,3.743,2.081,3.283,1.98,1.719,3.877
162,14,major_seventh__root__strings,major_seventh,root,strings,2.763,3.204,2.694,3.431,2.462,3.568,2.456,2.461,2.957
162,15,minor_seventh__third__piano,minor_seventh,third,piano,1.983,2.905,2.431,3.517,2.792,3.603,1.993,1.427,3.525
162,16,minor_triad__root__piano,minor_triad,root,piano,2.06,2.881,2.504,3.313,2.75,2.399,1.733,2.231,3.365
162,17,minor_triad__first__strings,minor_triad,first,strings,2.229,2.988,3.242,3.008,3.898,3.263,1.306,1.505,3.387
162,18,dominant_seventh__root__piano,dominant_seventh,root,piano,3.154,3.515,2.685,2.397,2.05,3.937,2.188,1.087,2.978
162,19,diminished_triad__root__piano,diminished_triad,root,piano,2.563,2.726,3.873,2.387,3.589,3.95,1.248,1.35,2.263
162,20,dominant_seventh__third__strings,dominant_seventh,third,strings,2.269,2.432,3.94,3.567,2.845,4.014,2.27,2.495,3.486
162,21,minor_triad__second__piano,minor_triad,second,piano,2.284,2.834,3.09,3.157,2.838,2.833,2.118,1.606,3.675
162,22,diminished_triad__root__strings,diminished_triad,root,strings,2.112,3.102,3.261,2.366,3.976,3.956,1.747,1.689,2.036
162,23,minor_seventh__root__piano,minor_seventh,root,piano,2.857,2.238,2.321,3.155,2.948,3.508,1.792,2.537,3.038
162,24,major_seventh__third__strings,major_seventh,third,strings,2.768,3.521,2.813,3.276,2.181,3.26,2.369,2.432,3.045
162,25,minor_seventh__third__strings,minor_seventh,third,strings,2.295,3.697,2.668,3.368,3.067,3.397,1.982,2.248,2.961
162,26,major_triad__first__strings,major_triad,first,strings,4.841,2.647,3.748,2.741,1.621,2.398,3.878,1.0,2.279
162,27,major_triad__second__piano,major_triad,second,piano,3.873,2.607,3.229,1.606,1.688,3.637,3.411,1.923,2.665
162,28,augmented_triad__root__piano,augmented_triad,root,piano,1.587,3.747,2.809,1.646,3.18,3.332,1.493,1.0,1.958
163,1,minor_seventh__root__piano,minor_seventh,root,piano,2.519,3.259,2.586,2.35,1.894,3.017,2.154,2.77,2.959
163,2,major_seventh__third__strings,major_seventh,third,strings,3.094,3.261,2.467,3.099,2.715,2.862,2.632,2.878,2.482
163,3,minor_seventh__third__piano,minor_seventh,third,piano,2.981,3.408,2.153,2.752,2.819,2.893,2.761,2.54,3.095
163,4,major_triad__first__strings,major_triad,first,strings,3.971,2.465,2.728,1.978,1.0,1.762,3.213,2.124,2.353
163,5,minor_triad__root__strings,minor_triad,root,strings,2.782,2.649,3.136,2.545,3.813,2.632,1.793,2.706,2.24
163,6,diminished_triad__root__strings,diminished_triad,root,strings,1.955,4.049,3.229,2.392,2.714,3.374,1.0,1.895,1.671
163,7,augmented_triad__root__piano,augmented_triad,root,piano,1.0,3.955,3.258,1.967,2.299,3.034,1.366,1.791,1.555
163,8,major_seventh__root__strings,major_seventh,root,strings,3.045,3.193,3.655,2.96,2.416,2.671,2.127,1.962,1.912
163,9,major_triad__root__strings,major_triad,root,strings,3.435,2.956,3.008,1.988,1.712,1.275,3.922,1.864,2.455
163,10,dominant_seventh__root__strings,dominant_seventh,root,strings,2.691,3.781,3.068,2.097,2.584,2.702,2.651,2.453,3.136
163,11,minor_triad__first__strings,minor_triad,first,strings,3.092,3.259,2.25,2.291,3.646,2.271,1.511,2.379,2.673
163,12,minor_triad__second__strings,minor_triad,second,strings,2.41,3.236,2.089,2.384,3.046,2.922,1.813,2.257,2.288
163,13,minor_triad__second__piano,minor_triad,second,piano,2.752,3.58,3.279,2.43,3.683,2.072,2.324,1.319,2.472
163,14,augmented_triad__root__strings,augmented_triad,root,strings,2.096,4.502,3.14,2.22,3.373,3.141,1.0,1.702,1.0
163,15,minor_triad__first__piano,minor_triad,first,piano,3.056,3.364,2.75,2.246,2.467,2.543,2.041,1.691,2.141
163,16,major_seventh__root__piano,major_seventh,root,piano,3.056,3.469,2.975,3.043,2.196,2.918,1.934,2.357,2.147
163,17,diminished_triad__root__piano,diminished_triad,root,piano,2.05,3.552,3.072,1.812,2.607,3.346,1.0,2.108,1.958
163,18,dominant_seventh__root__piano,dominant_seventh,root,piano,2.973,3.518,3.191,2.452,2.574,3.311,3.082,1.954,2.584
163,19,minor_triad__root__piano,minor_triad,root,piano,2.266,3.068,3.875,2.864,3.058,3.193,2.48,2.315,2.76
163,20,major_triad__second__piano,major_triad,second,piano,4.264,3.3,3.186,1.061,2.343,1.855,4.719,1.921,3.15
163,21,major_triad__second__strings,major_triad,second,strings,4.021,2.775,3.339,2.466,1.348,2.059,3.662,2.077,2.403
163,22,major_triad__first__piano,major_triad,first,piano,4.239,2.245,2.423,1.985,1.0,1.0,3.856,2.155,3.741
163,23,minor_seventh__root__strings,minor_seventh,root,strings,3.255,3.156,2.583,3.004,2.09,3.872,1.582,3.132,2.082
163,24,dominant_seventh__third__piano,dominant_seventh,third,piano,2.792,3.744,2.779,2.033,1.753,3.661,2.233,1.388,1.54
163,25,major_triad__root__piano,major_triad,root,piano,4.158,2.982,2.534,1.534,1.332,2.252,3.434,2.283,1.506
163,26,minor_seventh__third__strings,minor_seventh,third,strings,3.022,3.025,3.234,2.148,2.236,2.296,2.469,3.426,3.318
163,27,dominant_seventh__third__strings,dominant_seventh,third,strings,2.716,4.787,3.901,3.083,2.043,3.627,3.266,3.024,2.874
163,28,major_seventh__third__piano,major_seventh,third,piano,2.362,3.27,2.883,2.186,1.544,3.179,2.302,3.067,3.24
164,1,dominant_seventh__third__piano,dominant_seventh,third,piano,3.027,3.875,3.663,2.509,2.775,3.753,2.643,2.27,2.501
164,2,major_seventh__root__piano,major_seventh,root,piano,3.195,2.791,2.752,2.581,2.639,2.565,1.768,2.204,2.78
164,3,minor_triad__first__piano,minor_triad,first,piano,2.707,3.269,3.527,2.637,2.884,2.779,2.428,2.494,2.886
164,4,major_triad__second__piano,major_triad,second,piano,4.767,3.481,3.102,1.658,2.206,2.669,3.791,3.091,2.871
164,5,minor_seventh__third__piano,minor_seventh,third,piano,3.504,3.096,2.187,3.289,2.618,2.546,2.539,2.782,2.73
164,6,dominant_seventh__root__strings,dominant_seventh,root,strings,3.466,3.99,3.312,2.941,2.684,3.474,3.715,2.286,2.381
164,7,minor_triad__first__strings,minor_triad,first,strings,2.896,3.81,2.736,3.485,3.439,2.779,2.6,2.858,2.328
164,8,minor_seventh__root__piano,minor_seventh,root,piano,2.547,2.612,2.855,2.846,1.535,3.327,1.976,2.451,2.557
164,9,dominant_seventh__root__piano,dominant_seventh,root,piano,3.123,3.059,3.049,2.366,2.687,3.072,2.382,2.227,2.411
164,10,minor_triad__second__piano,minor_triad,second,piano,3.224,3.45,3.479,1.75,3.978,2.505,2.1,2.625,3.552
164,11,minor_seventh__third__strings,minor_seventh,third,strings,4.174,3.713,2.915,2.526,2.573,3.109,2.715,3.353,2.138
164,12,major_triad__first__strings,major_triad,first,strings,4.267,2.633,3.525,2.535,2.25,2.26,3.451,1.997,2.358
164,13,minor_triad__root__strings,minor_triad,root,strings,3.507,2.74,2.716,2.818,3.601,2.638,1.674,2.618,2.347
164,14,diminished_triad__root__piano,diminished_triad,root,piano,2.543,4.53,3.211,1.978,3.311,3.69,1.719,2.706,1.499
164,15,major_seventh__third__strings,major_seventh,third,strings,3.564,3.082,1.899,3.867,2.862,3.543,1.6,2.232,2.892
164,16,diminished_triad__root__strings,diminished_triad,root,strings,2.435,3.459,3.641,1.697,3.784,3.494,2.074,1.635,2.034
164,17,major_triad__root__piano,major_triad,root,piano,4.205,3.2,3.012,1.06,1.414,2.248,3.513,1.925,2.112
164,18,major_triad__second__strings,major_triad,second,strings,4.678,3.372,3.386,2.068,1.465,3.166,4.505,2.755,2.409
164,19,minor_triad__second__strings,minor_triad,second,strings,3.16,3.313,3.612,3.361,3.782,2.229,1.58,2.754,2.787
164,20,major_seventh__third__piano,major_seventh,third,piano,3.268,3.682,3.448,2.274,2.674,3.358,1.933,2.785,2.799
164,21,augmented_triad__root__piano,augmented_triad,root,piano,2.131,4.258,3.77,2.259,3.142,3.119,2.08,2.109,1.392
164,22,augmented_triad__root__strings,augmented_triad,root,strings,2.352,4.596,2.593,1.97,2.885,3.761,1.729,1.661,1.016
164,23,minor_seventh__root__strings,minor_seventh,root,strings,2.709,3.599,2.468,2.7,2.927,2.883,2.238,3.227,2.445
164,24,dominant_seventh__third__strings,dominant_seventh,third,strings,3.24,3.066,2.918,2.361,3.574,4.655,3.038,2.518,2.671
164,25,minor_triad__root__piano,minor_triad,root,piano,2.343,3.213,2.556,2.599,3.01,2.096,1.953,2.868,2.059
164,26,major_triad__root__strings,major_triad,root,strings,3.267,2.977,2.86,1.507,2.677,2.452,2.789,2.153,2.362
164,27,major_seventh__root__strings,major_seventh,root,strings,3.029,3.312,3.34,2.548,3.502,3.297,1.731,3.276,3.304
164,28,major_triad__first__piano,major_triad,first,piano,4.075,3.393,3.427,1.514,1.0,2.847,4.566,2.221,2.535
165,1,minor_triad__root__piano,minor_triad,root,piano,1.995,2.933,3.14,2.965,2.81,2.965,1.802,3.262,3.033
165,2,diminished_triad__root__strings,diminished_triad,root,strings,2.609,4.165,4.507,1.668,3.657,4.039,1.924,2.015,2.429
165,3,major_seventh__root__piano,major_seventh,root,piano,3.602,3.54,2.843,2.306,1.829,3.627,1.752,3.255,2.418
165,4,major_triad__second__piano,major_triad,second,piano,3.952,2.692,2.569,2.153,2.081,2.093,4.329,2.044,3.492
165,5,dominant_seventh__third__strings,dominant_seventh,third,strings,2.957,3.298,3.792,3.431,2.892,3.686,2.231,2.246,2.644
165,6,major_triad__root__piano,major_triad,root,piano,4.293,2.526,3.552,1.884,1.627,2.475,2.636,2.366,2.976
165,7,minor_triad__root__strings,minor_triad,root,strings,2.448,2.962,3.618,2.925,3.79,3.047,1.954,2.775,2.811
165,8,major_triad__second__strings,major_triad,second,strings,4.042,3.143,3.177,2.062,1.623,2.801,3.682,2.964,2.553
165,9,major_triad__root__strings,major_triad,root,strings,3.791,2.448,3.402,1.45,2.524,2.179,3.103,2.218,2.023
165,10,augmented_triad__root__piano,augmented_triad,root,piano,2.611,4.121,3.822,2.186,2.91,3.658,1.637,1.614,2.402
165,11,minor_seventh__third__strings,minor_seventh,third,strings,2.869,3.339,3.711,2.909,2.824,3.702,2.231,2.389,3.047
165,12,major_triad__first__piano,major_triad,first,piano,4.216,2.821,2.609,1.906,1.62,1.627,3.638,1.727,3.37
165,13,minor_seventh__third__piano,minor_seventh,third,piano,3.381,2.986,3.152,3.203,2.6,3.201,2.544,3.164,2.785
165,14,minor_seventh__root__piano,minor_seventh,root,piano,2.983,2.625,2.624,2.368,2.799,3.579,2.65,3.101,3.063
165,15,minor_triad__first__strings,minor_triad,first,strings,2.493,3.334,3.257,3.419,4.561,2.85,1.886,3.358,2.373
165,16,minor_seventh__root__strings,minor_seventh,root,strings,2.858,3.034,3.324,3.416,3.974,2.775,3.279,2.711,3.53
165,17,dominant_seventh__root__strings,dominant_seventh,root,strings,3.071,3.354,3.026,3.399,2.838,3.404,1.929,2.348,2.876
165,18,minor_triad__first__piano,minor_triad,first,piano,2.587,2.8,3.355,2.584,3.179,3.523,1.442,2.021,2.982
165,19,major_triad__first__strings,major_triad,first,strings,4.222,2.47,2.794,2.947,1.635,2.951,3.059,2.962,2.308
165,20,major_seventh__third__strings,major_seventh,third,strings,2.744,3.341,2.954,3.071,3.16,3.294,2.051,2.661,3.795
165,21,dominant_seventh__root__piano,dominant_seventh,root,piano,2.965,3.348,2.781,3.09,2.471,4.117,2.021,2.655,3.035
165,22,dominant_seventh__third__piano,dominant_seventh,third,piano,2.901,3.6,3.988,2.987,2.471,3.826,2.981,2.108,3.058
165,23,minor_triad__second__strings,minor_triad,second,strings,2.543,3.672,3.121,3.385,3.229,2.993,1.53,2.428,2.714
165,24,major_seventh__third__piano,major_seventh,third,piano,2.983,3.38,3.177,3.484,2.244,3.745,2.389,2.871,3.238
165,25,diminished_triad__root__piano,diminished_triad,root,piano,2.235,3.705,3.512,2.279,3.345,4.097,1.984,2.58,2.505
165,26,augmented_triad__root__strings,augmented_triad,root,strings,2.14,4.928,3.621,2.012,3.831,4.419,1.492,1.886,2.299
165,27,minor_triad__second__piano,minor_triad,second,piano,2.414,3.904,3.215,1.997,2.842,3.606,2.2,2.155,2.384
165,28,major_seventh__root__strings,major_seventh,root,strings,2.604,3.177,2.459,3.63,2.67,2.967,2.201,2.911,3.238
166,1,dominant_seventh__third__piano,dominant_seventh,third,piano,3.024,3.596,2.534,2.613,2.428,3.473,2.367,1.651,1.409
166,2,minor_triad__root__strings,minor_triad,root,strings,2.318,3.296,2.543,2.478,3.926,2.413,1.887,2.371,2.506
166,3,major_seventh__root__piano,major_seventh,root,piano,2.514,3.027,2.425,2.305,2.422,2.949,2.641,2.656,2.478
166,4,minor_triad__first__strings,minor_triad,first,strings,2.979,3.387,2.633,3.307,3.039,1.939,1.623,2.316,2.085
166,5,major_triad__root__strings,major_triad,root,strings,4.59,2.643,2.626,2.053,1.189,1.257,3.934,2.102,2.495
166,6,minor_seventh__root__strings,minor_seventh,root,strings,2.984,2.755,2.725,2.476,2.08,2.618,1.895,2.547,3.154
166,7,major_triad__second__strings,major_triad,second,strings,4.275,2.901,2.971,2.808,2.129,2.613,3.493,2.019,2.567
166,8,major_seventh__third__piano,major_seventh,third,piano,3.46,2.877,2.661,2.139,2.301,2.717,1.95,2.28,2.522
166,9,minor_seventh__root__piano,minor_seventh,root,piano,2.898,3.46,2.551,1.738,2.947,3.233,1.931,2.317,2.388
166,10,minor_triad__first__piano,minor_triad,first,piano,3.52,3.258,2.872,3.226,2.377,2.419,2.641,2.268,2.194
166,11,dominant_seventh__root__strings,dominant_seventh,root,strings,2.697,3.444,2.847,2.076,2.045,3.388,2.219,1.878,2.633
166,12,minor_seventh__third__piano,minor_seventh,third,piano,2.764,2.808,2.487,2.662,2.449,3.33,2.542,2.536,2.942
166,13,diminished_triad__root__piano,diminished_triad,root,piano,1.537,4.391,3.702,2.353,2.313,3.432,1.341,1.046,1.758
