parent,vars,id,creation_time,psynet_version,deployment_id,deposited,inherited,inherited_from,module_id,local_key,key_within_module,key_within_experiment,export_path,is_global,module_state_id,participant_id,trial_id,node_id,network_id,description,personal,content_id,host_path,url,is_folder,data_type,extension,storage,node_definition,type,input_path,obfuscate,md5_contents,size_mb,deposit_time_sec,class,object_type,file_system_path
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 41}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_3__degree_1__node_15__trial_41__async_post_trial__ab351f63-d054-4d59-bbe3-3e3f646687bd.txt""}",41,2026-06-15 09:30:28,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_6/network_3__degree_1__node_15__trial_41__async_post_trial,gibbs_demo/participants/participant_6/network_3__degree_1__node_15__trial_41__async_post_trial,gibbs_demo/participants/participant_6/network_3__degree_1__node_15__trial_41__async_post_trial.txt,,,6,41,15,3,,False,9ae73370f57498924ff42b1262abceef,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_3__degree_1__node_15__trial_41__async_post_trial__ab351f63-d054-4d59-bbe3-3e3f646687bd.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_3__degree_1__node_15__trial_41__async_post_trial__ab351f63-d054-4d59-bbe3-3e3f646687bd.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpiokhke_a,1,9ae73370f57498924ff42b1262abceef,3.719329833984375e-05,0.0023441949997504707,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_3__degree_1__node_15__trial_41__async_post_trial__ab351f63-d054-4d59-bbe3-3e3f646687bd.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 42}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_5__degree_1__node_13__trial_42__async_post_trial__9291d82a-4b7c-45ed-955c-2a20d6d846be.txt""}",42,2026-06-15 09:30:28,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_6/network_5__degree_1__node_13__trial_42__async_post_trial,gibbs_demo/participants/participant_6/network_5__degree_1__node_13__trial_42__async_post_trial,gibbs_demo/participants/participant_6/network_5__degree_1__node_13__trial_42__async_post_trial.txt,,,6,42,13,5,,False,69ce4f9bf195c8c73df7993ecd6d69ba,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_5__degree_1__node_13__trial_42__async_post_trial__9291d82a-4b7c-45ed-955c-2a20d6d846be.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_5__degree_1__node_13__trial_42__async_post_trial__9291d82a-4b7c-45ed-955c-2a20d6d846be.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmp08pku8_j,1,69ce4f9bf195c8c73df7993ecd6d69ba,3.719329833984375e-05,0.0021996529976604506,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_6/network_5__degree_1__node_13__trial_42__async_post_trial__9291d82a-4b7c-45ed-955c-2a20d6d846be.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 43}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_8__degree_1__node_10__trial_43__async_post_trial__56f26812-5749-4f56-b227-114fc930468d.txt""}",43,2026-06-15 09:30:29,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_7/network_8__degree_1__node_10__trial_43__async_post_trial,gibbs_demo/participants/participant_7/network_8__degree_1__node_10__trial_43__async_post_trial,gibbs_demo/participants/participant_7/network_8__degree_1__node_10__trial_43__async_post_trial.txt,,,7,43,10,8,,False,003825f9ad0060e6426220f6b4cb6591,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_8__degree_1__node_10__trial_43__async_post_trial__56f26812-5749-4f56-b227-114fc930468d.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_8__degree_1__node_10__trial_43__async_post_trial__56f26812-5749-4f56-b227-114fc930468d.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpslqc5smo,1,003825f9ad0060e6426220f6b4cb6591,3.719329833984375e-05,0.0023188380000647157,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_8__degree_1__node_10__trial_43__async_post_trial__56f26812-5749-4f56-b227-114fc930468d.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 44}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_6__degree_1__node_11__trial_44__async_post_trial__7ace411f-da35-457d-bca0-e2e67a89a02b.txt""}",44,2026-06-15 09:30:29,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_7/network_6__degree_1__node_11__trial_44__async_post_trial,gibbs_demo/participants/participant_7/network_6__degree_1__node_11__trial_44__async_post_trial,gibbs_demo/participants/participant_7/network_6__degree_1__node_11__trial_44__async_post_trial.txt,,,7,44,11,6,,False,63e5f07ea5c7a12b041287dc6a9a1e88,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_6__degree_1__node_11__trial_44__async_post_trial__7ace411f-da35-457d-bca0-e2e67a89a02b.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_6__degree_1__node_11__trial_44__async_post_trial__7ace411f-da35-457d-bca0-e2e67a89a02b.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpchvx63_d,1,63e5f07ea5c7a12b041287dc6a9a1e88,3.719329833984375e-05,0.001993503999983659,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_6__degree_1__node_11__trial_44__async_post_trial__7ace411f-da35-457d-bca0-e2e67a89a02b.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 45}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_2__degree_1__node_9__trial_45__async_post_trial__9c958ede-2687-4dbb-bcf4-7fec4be361cf.txt""}",45,2026-06-15 09:30:30,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_7/network_2__degree_1__node_9__trial_45__async_post_trial,gibbs_demo/participants/participant_7/network_2__degree_1__node_9__trial_45__async_post_trial,gibbs_demo/participants/participant_7/network_2__degree_1__node_9__trial_45__async_post_trial.txt,,,7,45,9,2,,False,0afe1228612dbcfab89ed063574ff319,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_2__degree_1__node_9__trial_45__async_post_trial__9c958ede-2687-4dbb-bcf4-7fec4be361cf.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_2__degree_1__node_9__trial_45__async_post_trial__9c958ede-2687-4dbb-bcf4-7fec4be361cf.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpstag_p_8,1,0afe1228612dbcfab89ed063574ff319,3.719329833984375e-05,0.0022025809994374868,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_2__degree_1__node_9__trial_45__async_post_trial__9c958ede-2687-4dbb-bcf4-7fec4be361cf.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 46}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_4__degree_1__node_12__trial_46__async_post_trial__43a3ba4e-1ad0-44db-9cbb-c7a91e69ba86.txt""}",46,2026-06-15 09:30:30,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_7/network_4__degree_1__node_12__trial_46__async_post_trial,gibbs_demo/participants/participant_7/network_4__degree_1__node_12__trial_46__async_post_trial,gibbs_demo/participants/participant_7/network_4__degree_1__node_12__trial_46__async_post_trial.txt,,,7,46,12,4,,False,41e0f81162eea1691b3e7284ded6d50d,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_4__degree_1__node_12__trial_46__async_post_trial__43a3ba4e-1ad0-44db-9cbb-c7a91e69ba86.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_4__degree_1__node_12__trial_46__async_post_trial__43a3ba4e-1ad0-44db-9cbb-c7a91e69ba86.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpzrq0ajdt,1,41e0f81162eea1691b3e7284ded6d50d,3.719329833984375e-05,0.00208605299849296,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_4__degree_1__node_12__trial_46__async_post_trial__43a3ba4e-1ad0-44db-9cbb-c7a91e69ba86.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 47}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_8__degree_1__node_10__trial_47__async_post_trial__8bf5cf55-73c1-4ef6-99e2-b10dfd181ce2.txt""}",47,2026-06-15 09:30:30,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_7/network_8__degree_1__node_10__trial_47__async_post_trial,gibbs_demo/participants/participant_7/network_8__degree_1__node_10__trial_47__async_post_trial,gibbs_demo/participants/participant_7/network_8__degree_1__node_10__trial_47__async_post_trial.txt,,,7,47,10,8,,False,282c9643ad568615c417f3021d5c69c3,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_8__degree_1__node_10__trial_47__async_post_trial__8bf5cf55-73c1-4ef6-99e2-b10dfd181ce2.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_8__degree_1__node_10__trial_47__async_post_trial__8bf5cf55-73c1-4ef6-99e2-b10dfd181ce2.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpo54ohoy4,1,282c9643ad568615c417f3021d5c69c3,3.719329833984375e-05,0.0022192989999894053,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_8__degree_1__node_10__trial_47__async_post_trial__8bf5cf55-73c1-4ef6-99e2-b10dfd181ce2.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 48}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_2__degree_1__node_9__trial_48__async_post_trial__5ebc532c-6550-4722-b73f-1a63e510027e.txt""}",48,2026-06-15 09:30:30,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_7/network_2__degree_1__node_9__trial_48__async_post_trial,gibbs_demo/participants/participant_7/network_2__degree_1__node_9__trial_48__async_post_trial,gibbs_demo/participants/participant_7/network_2__degree_1__node_9__trial_48__async_post_trial.txt,,,7,48,9,2,,False,cfcad98e41f07bd60d31e7a837a0e083,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_2__degree_1__node_9__trial_48__async_post_trial__5ebc532c-6550-4722-b73f-1a63e510027e.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_2__degree_1__node_9__trial_48__async_post_trial__5ebc532c-6550-4722-b73f-1a63e510027e.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpgdfba5cf,1,cfcad98e41f07bd60d31e7a837a0e083,3.719329833984375e-05,0.0017514719984319527,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_2__degree_1__node_9__trial_48__async_post_trial__5ebc532c-6550-4722-b73f-1a63e510027e.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 49}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_6__degree_1__node_11__trial_49__async_post_trial__7fb90ca6-de87-4017-983c-d191c6e45249.txt""}",49,2026-06-15 09:30:30,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_7/network_6__degree_1__node_11__trial_49__async_post_trial,gibbs_demo/participants/participant_7/network_6__degree_1__node_11__trial_49__async_post_trial,gibbs_demo/participants/participant_7/network_6__degree_1__node_11__trial_49__async_post_trial.txt,,,7,49,11,6,,False,462d174a2865c33d4bb8d6c3201d4a4a,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_6__degree_1__node_11__trial_49__async_post_trial__7fb90ca6-de87-4017-983c-d191c6e45249.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_6__degree_1__node_11__trial_49__async_post_trial__7fb90ca6-de87-4017-983c-d191c6e45249.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmprvw5irow,1,462d174a2865c33d4bb8d6c3201d4a4a,3.719329833984375e-05,0.0019486109995341394,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_7/network_6__degree_1__node_11__trial_49__async_post_trial__7fb90ca6-de87-4017-983c-d191c6e45249.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 50}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_5__degree_1__node_13__trial_50__async_post_trial__ff5c8c5a-9739-4f6d-824f-9c9f489a1fde.txt""}",50,2026-06-15 09:30:31,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_8/network_5__degree_1__node_13__trial_50__async_post_trial,gibbs_demo/participants/participant_8/network_5__degree_1__node_13__trial_50__async_post_trial,gibbs_demo/participants/participant_8/network_5__degree_1__node_13__trial_50__async_post_trial.txt,,,8,50,13,5,,False,dc5a8819e199fd96d3d831d9454f0666,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_5__degree_1__node_13__trial_50__async_post_trial__ff5c8c5a-9739-4f6d-824f-9c9f489a1fde.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_5__degree_1__node_13__trial_50__async_post_trial__ff5c8c5a-9739-4f6d-824f-9c9f489a1fde.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmp1mydzi4_,1,dc5a8819e199fd96d3d831d9454f0666,3.719329833984375e-05,0.0018866479986172635,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_5__degree_1__node_13__trial_50__async_post_trial__ff5c8c5a-9739-4f6d-824f-9c9f489a1fde.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 51}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_3__degree_1__node_15__trial_51__async_post_trial__c04a4014-99b1-4961-9509-473d55e2b635.txt""}",51,2026-06-15 09:30:31,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_8/network_3__degree_1__node_15__trial_51__async_post_trial,gibbs_demo/participants/participant_8/network_3__degree_1__node_15__trial_51__async_post_trial,gibbs_demo/participants/participant_8/network_3__degree_1__node_15__trial_51__async_post_trial.txt,,,8,51,15,3,,False,2fcd1e4b52b7acd3604940048532825b,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_3__degree_1__node_15__trial_51__async_post_trial__c04a4014-99b1-4961-9509-473d55e2b635.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_3__degree_1__node_15__trial_51__async_post_trial__c04a4014-99b1-4961-9509-473d55e2b635.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpj_bu_wxr,1,2fcd1e4b52b7acd3604940048532825b,3.719329833984375e-05,0.0019988379972346593,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_3__degree_1__node_15__trial_51__async_post_trial__c04a4014-99b1-4961-9509-473d55e2b635.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 52}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_1__degree_1__node_14__trial_52__async_post_trial__170ddb41-4afa-4df1-b54c-ce0d36fc2f42.txt""}",52,2026-06-15 09:30:32,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_8/network_1__degree_1__node_14__trial_52__async_post_trial,gibbs_demo/participants/participant_8/network_1__degree_1__node_14__trial_52__async_post_trial,gibbs_demo/participants/participant_8/network_1__degree_1__node_14__trial_52__async_post_trial.txt,,,8,52,14,1,,False,b9c0146700dddbbeea0113ca5f1a137c,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_1__degree_1__node_14__trial_52__async_post_trial__170ddb41-4afa-4df1-b54c-ce0d36fc2f42.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_1__degree_1__node_14__trial_52__async_post_trial__170ddb41-4afa-4df1-b54c-ce0d36fc2f42.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpvq30hhps,1,b9c0146700dddbbeea0113ca5f1a137c,3.719329833984375e-05,0.002431049997539958,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_1__degree_1__node_14__trial_52__async_post_trial__170ddb41-4afa-4df1-b54c-ce0d36fc2f42.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 53}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_7__degree_1__node_16__trial_53__async_post_trial__f3925cd9-4e5f-4f71-bc87-35a913d9bed4.txt""}",53,2026-06-15 09:30:32,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_8/network_7__degree_1__node_16__trial_53__async_post_trial,gibbs_demo/participants/participant_8/network_7__degree_1__node_16__trial_53__async_post_trial,gibbs_demo/participants/participant_8/network_7__degree_1__node_16__trial_53__async_post_trial.txt,,,8,53,16,7,,False,ddcb5bab83f39c158d8fa8d999b179a8,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_7__degree_1__node_16__trial_53__async_post_trial__f3925cd9-4e5f-4f71-bc87-35a913d9bed4.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_7__degree_1__node_16__trial_53__async_post_trial__f3925cd9-4e5f-4f71-bc87-35a913d9bed4.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmp5d97z23f,1,ddcb5bab83f39c158d8fa8d999b179a8,3.719329833984375e-05,0.002256702002341626,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_7__degree_1__node_16__trial_53__async_post_trial__f3925cd9-4e5f-4f71-bc87-35a913d9bed4.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 54}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_5__degree_1__node_13__trial_54__async_post_trial__95d44e0b-6831-4696-b619-f0b59090a24d.txt""}",54,2026-06-15 09:30:32,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_8/network_5__degree_1__node_13__trial_54__async_post_trial,gibbs_demo/participants/participant_8/network_5__degree_1__node_13__trial_54__async_post_trial,gibbs_demo/participants/participant_8/network_5__degree_1__node_13__trial_54__async_post_trial.txt,,,8,54,13,5,,False,299c12f354183820d41d299cfd08b27e,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_5__degree_1__node_13__trial_54__async_post_trial__95d44e0b-6831-4696-b619-f0b59090a24d.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_5__degree_1__node_13__trial_54__async_post_trial__95d44e0b-6831-4696-b619-f0b59090a24d.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmptt0mi2nm,1,299c12f354183820d41d299cfd08b27e,3.719329833984375e-05,0.0022020559990778565,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_5__degree_1__node_13__trial_54__async_post_trial__95d44e0b-6831-4696-b619-f0b59090a24d.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 55}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_1__degree_1__node_14__trial_55__async_post_trial__54e7cd0c-a838-40cf-94d7-af89392b3ad7.txt""}",55,2026-06-15 09:30:32,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_8/network_1__degree_1__node_14__trial_55__async_post_trial,gibbs_demo/participants/participant_8/network_1__degree_1__node_14__trial_55__async_post_trial,gibbs_demo/participants/participant_8/network_1__degree_1__node_14__trial_55__async_post_trial.txt,,,8,55,14,1,,False,7a926c1a8893221878a7bba41e8f5870,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_1__degree_1__node_14__trial_55__async_post_trial__54e7cd0c-a838-40cf-94d7-af89392b3ad7.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_1__degree_1__node_14__trial_55__async_post_trial__54e7cd0c-a838-40cf-94d7-af89392b3ad7.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpcqmi7177,1,7a926c1a8893221878a7bba41e8f5870,3.719329833984375e-05,0.0026469510012248065,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_1__degree_1__node_14__trial_55__async_post_trial__54e7cd0c-a838-40cf-94d7-af89392b3ad7.txt
